months_as_customer,age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,T1GR01,T1GR02,T1GR03,T1GR04,T1GR05,T1GR06,T1GR07,T1GR08,T1GR09,T1GR10,T1GR11,T1GR12,T1GR13,T1GR14,T2GR01,T2GR02,T2GR03,T2GR04,T2GR05,T2GR06,T2GR07,T2GR08,T2GR09,T2GR10,PLGR01,PLGR02,PLGR03,PLGR04,PLGR05,PLGR06,PLGR07,PLGR08,PLGR09,PLGR10
289,43,FEMALE,Associate,sales,base-jumping,not-in-family,2015-01-11,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,19,3,YES,1,3,?,68580,7620,7620,53340,Jeep,2010,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
427,60,MALE,MD,craft-repair,board-games,own-child,2015-02-20,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,23,1,YES,1,2,YES,90860,12980,19470,58410,Volkswagen,2004,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
380,53,MALE,Associate,priv-house-serv,bungie-jumping,wife,2015-02-24,Parked Car,?,Trivial Damage,Police,23,1,NO,0,3,NO,5700,570,570,4560,Saab,2001,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
13,21,MALE,Associate,prof-specialty,golf,not-in-family,2015-01-19,Multi-vehicle Collision,Side Collision,Total Loss,Police,19,3,YES,2,0,YES,94930,8630,8630,77670,Accura,2014,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
282,43,MALE,MD,farming-fishing,video-games,not-in-family,2015-01-08,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,19,1,NO,1,2,NO,46800,4680,9360,32760,Audi,2007,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,47,FEMALE,MD,exec-managerial,polo,wife,2015-03-01,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,NO,2,3,NO,56320,7040,7040,42240,Mercedes,2000,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
266,46,MALE,Associate,handlers-cleaners,chess,husband,2015-01-21,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,1,3,YES,83490,7590,15180,60720,Nissan,1996,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
30,36,FEMALE,College,machine-op-inspct,golf,wife,2015-02-28,Multi-vehicle Collision,Side Collision,Total Loss,Police,17,3,NO,2,2,?,57900,5790,5790,46320,Saab,2008,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
198,36,MALE,High School,armed-forces,kayaking,own-child,2015-01-26,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,11,3,?,1,3,YES,49410,5490,5490,38430,Audi,2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
290,45,MALE,Associate,tech-support,reading,own-child,2015-01-31,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,22,3,?,0,1,NO,66200,6620,6620,52960,Suburu,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
260,46,MALE,MD,priv-house-serv,reading,husband,2015-02-20,Single Vehicle Collision,Front Collision,Minor Damage,Fire,7,1,NO,0,1,NO,64080,10680,10680,42720,Toyota,2005,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,43,FEMALE,College,tech-support,dancing,other-relative,2015-02-17,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,?,2,3,YES,42500,8500,4250,29750,Nissan,2000,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
130,30,MALE,PhD,exec-managerial,bungie-jumping,own-child,2015-02-02,Multi-vehicle Collision,Side Collision,Total Loss,Other,16,3,NO,2,3,?,48950,8900,4450,35600,Suburu,2005,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
230,42,FEMALE,MD,adm-clerical,golf,own-child,2015-02-06,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,13,3,NO,1,2,YES,58850,10700,10700,37450,Accura,1999,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
212,40,FEMALE,Masters,other-service,golf,husband,2015-02-11,Multi-vehicle Collision,Side Collision,Minor Damage,Other,17,3,YES,0,2,YES,82400,8240,8240,65920,Nissan,2006,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
299,44,FEMALE,College,other-service,bungie-jumping,other-relative,2015-01-25,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,3,1,YES,2,0,?,54240,6780,6780,40680,Suburu,2009,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
91,26,FEMALE,Associate,armed-forces,video-games,other-relative,2015-02-23,Multi-vehicle Collision,Front Collision,Minor Damage,Other,15,3,?,0,2,?,74200,7420,7420,59360,Jeep,1996,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
398,53,FEMALE,Associate,priv-house-serv,base-jumping,unmarried,2015-01-29,Single Vehicle Collision,Front Collision,Total Loss,Fire,16,1,YES,2,1,?,47430,5270,5270,36890,Toyota,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
218,43,FEMALE,Associate,priv-house-serv,polo,other-relative,2015-01-02,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,?,1,3,YES,68200,13640,6820,47740,Dodge,2003,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
152,33,FEMALE,JD,armed-forces,exercise,husband,2015-02-06,Single Vehicle Collision,Front Collision,Minor Damage,Fire,18,1,NO,1,0,NO,63900,7100,7100,49700,Accura,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
212,39,FEMALE,JD,protective-serv,skydiving,not-in-family,2015-02-14,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,22,2,NO,0,3,YES,59300,11860,5930,41510,Dodge,2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
242,44,FEMALE,College,priv-house-serv,chess,other-relative,2015-02-04,Multi-vehicle Collision,Front Collision,Minor Damage,Other,15,3,NO,1,2,YES,66900,6690,13380,46830,Suburu,1999,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
80,27,MALE,JD,farming-fishing,skydiving,husband,2015-02-12,Multi-vehicle Collision,Rear Collision,Major Damage,Police,16,3,YES,1,3,?,40810,3710,7420,29680,Ford,2000,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,43,FEMALE,JD,exec-managerial,skydiving,not-in-family,2015-02-12,Single Vehicle Collision,Front Collision,Total Loss,Fire,18,1,?,1,0,?,75400,15080,7540,52780,Honda,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
133,34,FEMALE,JD,prof-specialty,bungie-jumping,husband,2015-01-28,Parked Car,?,Minor Damage,,8,1,NO,2,0,YES,4200,420,840,2940,Jeep,2013,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1
290,45,FEMALE,Associate,machine-op-inspct,chess,wife,2015-01-10,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,23,3,YES,0,0,YES,52650,5850,5850,40950,Ford,2001,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
322,49,FEMALE,PhD,armed-forces,kayaking,own-child,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,?,0,2,YES,42240,7680,7680,26880,Chevrolet,2007,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
228,39,FEMALE,JD,sales,reading,husband,2015-01-19,Single Vehicle Collision,Side Collision,Minor Damage,Other,10,1,YES,1,0,YES,59490,6610,6610,46270,Mercedes,1995,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
195,37,MALE,MD,tech-support,base-jumping,unmarried,2015-01-28,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,12,1,NO,0,2,NO,44200,4420,4420,35360,Jeep,2002,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
247,39,FEMALE,Masters,protective-serv,reading,unmarried,2015-02-16,Vehicle Theft,?,Trivial Damage,Police,5,1,YES,1,2,?,7700,770,1540,5390,Saab,2000,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
405,57,MALE,MD,priv-house-serv,exercise,other-relative,2015-01-08,Multi-vehicle Collision,Front Collision,Total Loss,Other,21,3,?,2,3,?,61440,10240,10240,40960,Saab,2008,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
144,37,FEMALE,PhD,handlers-cleaners,sleeping,not-in-family,2015-01-24,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,17,3,YES,1,3,NO,54400,5440,10880,38080,Chevrolet,2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
338,47,MALE,MD,priv-house-serv,polo,other-relative,2015-02-18,Single Vehicle Collision,Front Collision,Total Loss,Other,4,1,YES,2,1,?,58560,9760,9760,39040,Mercedes,2002,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
121,34,MALE,MD,priv-house-serv,video-games,wife,2015-01-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,11,1,NO,1,1,NO,67300,6730,6730,53840,Dodge,2000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
398,55,MALE,MD,farming-fishing,skydiving,wife,2015-01-08,Single Vehicle Collision,Rear Collision,Major Damage,Fire,18,1,?,1,3,YES,36740,3340,6680,26720,BMW,1998,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,30,FEMALE,High School,machine-op-inspct,dancing,not-in-family,2015-02-02,Single Vehicle Collision,Rear Collision,Total Loss,Police,12,1,?,0,0,NO,85690,15580,15580,54530,BMW,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
115,31,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,2015-03-01,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,18,3,YES,0,3,NO,34160,0,4270,29890,Audi,2005,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
280,48,MALE,JD,transport-moving,paintball,not-in-family,2015-02-04,Single Vehicle Collision,Front Collision,Minor Damage,Fire,16,1,NO,2,2,?,61320,10220,10220,40880,BMW,1998,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
254,45,MALE,JD,other-service,paintball,husband,2015-02-27,Multi-vehicle Collision,Rear Collision,Total Loss,Police,19,3,YES,0,0,?,79680,13280,13280,53120,BMW,2004,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
141,30,FEMALE,High School,craft-repair,exercise,other-relative,2015-02-09,Single Vehicle Collision,Front Collision,Total Loss,Fire,13,1,NO,1,0,YES,61740,6860,6860,48020,Audi,2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,55,MALE,College,armed-forces,exercise,husband,2015-02-19,Parked Car,?,Minor Damage,,4,1,NO,0,0,NO,6400,640,640,5120,Honda,2002,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,55,FEMALE,MD,other-service,chess,wife,2015-01-12,Single Vehicle Collision,Rear Collision,Major Damage,Fire,8,1,YES,1,2,YES,60600,12120,6060,42420,Accura,2011,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
191,38,FEMALE,Masters,craft-repair,sleeping,not-in-family,2015-02-07,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,19,3,NO,2,0,NO,56320,10240,5120,40960,Volkswagen,2007,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
145,34,FEMALE,JD,priv-house-serv,sleeping,other-relative,2015-01-13,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,18,1,YES,2,0,NO,52250,9500,4750,38000,Suburu,2012,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
479,60,FEMALE,MD,exec-managerial,camping,other-relative,2015-01-18,Multi-vehicle Collision,Rear Collision,Total Loss,Other,9,2,?,0,3,?,53900,5390,10780,37730,Saab,2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
215,35,MALE,Masters,adm-clerical,yachting,husband,2015-01-15,Vehicle Theft,?,Trivial Damage,,6,1,?,2,1,NO,2640,220,440,1980,Jeep,2001,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,33,MALE,High School,transport-moving,sleeping,husband,2015-02-23,Vehicle Theft,?,Minor Damage,,8,1,YES,0,0,?,8970,1380,1380,6210,Dodge,2011,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
45,31,MALE,MD,priv-house-serv,movies,not-in-family,2015-02-17,Parked Car,?,Minor Damage,,6,1,?,1,3,?,6000,1000,1000,4000,Suburu,2000,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
156,38,MALE,High School,armed-forces,board-games,own-child,2015-02-17,Multi-vehicle Collision,Front Collision,Major Damage,Fire,23,3,?,0,3,?,55200,11040,5520,38640,Saab,1998,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
246,45,MALE,Associate,exec-managerial,board-games,own-child,2015-01-18,Parked Car,?,Trivial Damage,,13,1,NO,0,3,YES,7260,660,1320,5280,Saab,2008,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
178,39,FEMALE,JD,exec-managerial,sleeping,own-child,2015-01-17,Multi-vehicle Collision,Front Collision,Minor Damage,Police,3,3,NO,2,0,?,64680,11760,11760,41160,Jeep,2010,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
237,43,FEMALE,PhD,sales,basketball,husband,2015-02-25,Single Vehicle Collision,Rear Collision,Major Damage,Police,23,1,NO,0,1,NO,59200,0,11840,47360,Chevrolet,1998,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
127,34,FEMALE,Associate,craft-repair,paintball,own-child,2015-01-06,Vehicle Theft,?,Minor Damage,,8,1,YES,1,3,?,4700,470,940,3290,Saab,1998,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,33,MALE,Associate,sales,video-games,husband,2015-02-26,Single Vehicle Collision,Side Collision,Total Loss,Other,23,1,YES,0,3,NO,69400,6940,6940,55520,Mercedes,2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0
5,21,FEMALE,High School,exec-managerial,sleeping,own-child,2015-02-11,Single Vehicle Collision,Side Collision,Total Loss,Police,23,1,YES,0,0,NO,40500,4050,4050,32400,Nissan,1998,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
64,28,MALE,JD,handlers-cleaners,skydiving,other-relative,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,9,3,NO,2,1,NO,60000,5000,10000,45000,Honda,1997,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1
142,30,MALE,PhD,armed-forces,basketball,wife,2015-01-10,Single Vehicle Collision,Side Collision,Minor Damage,Other,22,1,YES,2,3,NO,67320,11220,11220,44880,Volkswagen,1996,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
97,27,FEMALE,High School,tech-support,movies,husband,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,22,3,YES,2,1,YES,75690,8410,8410,58870,Saab,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
121,31,MALE,Associate,adm-clerical,paintball,other-relative,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Fire,15,3,NO,1,2,?,64300,6430,6430,51440,Chevrolet,2002,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
225,43,MALE,JD,priv-house-serv,camping,own-child,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Police,16,3,NO,2,0,YES,64400,6440,6440,51520,BMW,2011,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,53,FEMALE,High School,priv-house-serv,paintball,husband,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,17,3,?,1,2,?,97080,16180,16180,64720,Saab,2005,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285,44,MALE,MD,priv-house-serv,base-jumping,not-in-family,2015-02-04,Vehicle Theft,?,Minor Damage,Police,3,1,YES,1,0,?,5500,500,500,4500,Honda,2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
192,38,FEMALE,Masters,transport-moving,skydiving,not-in-family,2015-01-30,Multi-vehicle Collision,Rear Collision,Total Loss,Other,10,3,?,0,2,NO,30700,3070,6140,21490,Jeep,2010,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
285,48,FEMALE,College,sales,dancing,wife,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Police,9,1,NO,1,2,YES,33480,3720,3720,26040,Nissan,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,26,MALE,JD,exec-managerial,kayaking,other-relative,2015-02-05,Multi-vehicle Collision,Front Collision,Total Loss,Police,13,2,?,0,1,YES,65430,14540,7270,43620,Jeep,2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
175,36,MALE,Masters,exec-managerial,kayaking,not-in-family,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,15,3,YES,2,1,YES,42680,3880,7760,31040,Accura,2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
259,45,MALE,MD,craft-repair,movies,not-in-family,2015-01-03,Single Vehicle Collision,Side Collision,Minor Damage,Fire,23,1,?,1,1,NO,87780,7980,7980,71820,Honda,2011,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
140,36,FEMALE,JD,transport-moving,cross-fit,own-child,2015-03-01,Multi-vehicle Collision,Front Collision,Major Damage,Fire,2,4,YES,0,2,YES,72800,14560,14560,43680,Honda,1998,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
231,37,FEMALE,High School,sales,chess,wife,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,14,1,YES,2,0,?,71190,0,7910,63280,Mercedes,1997,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
186,38,MALE,High School,adm-clerical,golf,husband,2015-02-25,Vehicle Theft,?,Trivial Damage,,7,1,?,1,1,YES,3600,400,400,2800,Honda,1999,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
229,41,MALE,PhD,tech-support,chess,not-in-family,2015-01-23,Single Vehicle Collision,Side Collision,Major Damage,Other,23,1,NO,1,3,NO,62640,10440,10440,41760,Mercedes,2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
180,36,MALE,College,prof-specialty,exercise,wife,2015-02-19,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,7,3,YES,2,1,?,69630,12660,6330,50640,Toyota,1998,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
188,33,MALE,High School,protective-serv,chess,own-child,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,8,3,YES,1,0,?,76010,13820,6910,55280,Dodge,1995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
214,40,MALE,JD,transport-moving,base-jumping,not-in-family,2015-02-04,Single Vehicle Collision,Rear Collision,Total Loss,Other,17,1,NO,1,0,YES,44220,8040,4020,32160,Accura,2000,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
178,38,FEMALE,College,other-service,camping,wife,2015-02-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,10,3,NO,0,3,NO,57200,5200,10400,41600,BMW,2011,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,35,MALE,MD,priv-house-serv,polo,wife,2015-01-14,Vehicle Theft,?,Minor Damage,Police,9,1,NO,0,3,NO,3080,560,560,1960,Nissan,1998,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
90,31,FEMALE,PhD,other-service,hiking,not-in-family,2015-01-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,2,1,YES,1,0,YES,75790,13780,6890,55120,Accura,2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
135,30,FEMALE,MD,farming-fishing,skydiving,wife,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,18,3,NO,0,1,NO,32670,5940,2970,23760,Honda,2003,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
277,46,FEMALE,Associate,adm-clerical,video-games,husband,2015-01-24,Vehicle Theft,?,Minor Damage,Police,4,1,?,2,3,NO,3870,430,860,2580,Jeep,2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
211,38,FEMALE,Masters,transport-moving,video-games,own-child,2015-01-27,Single Vehicle Collision,Front Collision,Total Loss,Fire,12,1,?,0,3,YES,91520,8320,16640,66560,BMW,2005,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
156,32,MALE,Masters,prof-specialty,bungie-jumping,unmarried,2015-01-13,Single Vehicle Collision,Front Collision,Major Damage,Other,15,1,YES,1,3,YES,74690,6790,13580,54320,Dodge,2008,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
84,30,MALE,Associate,priv-house-serv,polo,other-relative,2015-01-15,Vehicle Theft,?,Trivial Damage,Police,9,1,YES,1,3,?,4620,420,840,3360,Audi,1998,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
136,32,FEMALE,JD,sales,yachting,not-in-family,2015-02-04,Single Vehicle Collision,Side Collision,Major Damage,Police,6,1,YES,0,0,NO,55000,10000,10000,35000,Toyota,2008,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
310,48,FEMALE,JD,adm-clerical,sleeping,unmarried,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Police,11,4,YES,0,2,NO,59400,13200,6600,39600,Saab,1996,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
